time_months	survival	ci95_low	ci95_high	group
24.69014038	0.8374354966255266	0.7819242000780051	0.8798998791274697	Low
25.0189039	0.8374354966255266	0.7819242000780051	0.8798998791274697	Low
25.05178025	0.8374354966255266	0.7819242000780051	0.8798998791274697	Low
25.18328566	0.8374354966255266	0.7819242000780051	0.8798998791274697	Low
25.47917283	0.8374354966255266	0.7819242000780051	0.8798998791274697	Low
25.97231811	0.8374354966255266	0.7819242000780051	0.8798998791274697	Low
26.00519446	0.8374354966255266	0.7819242000780051	0.8798998791274697	Low
26.03807082	0.8374354966255266	0.7819242000780051	0.8798998791274697	Low
26.43258704	0.8374354966255266	0.7819242000780051	0.8798998791274697	Low
26.46546339	0.830216225102893	0.7730190534008253	0.8741716483153462	Low
27.02436138	0.830216225102893	0.7730190534008253	0.8741716483153462	Low
28.04352829	0.830216225102893	0.7730190534008253	0.8741716483153462	Low
28.20791005	0.822803580235903	0.7639153502854331	0.8682678713571812	Low
28.9969425	0.822803580235903	0.7639153502854331	0.8682678713571812	Low
29.02981885	0.822803580235903	0.7639153502854331	0.8682678713571812	Low
29.16132426	0.822803580235903	0.7639153502854331	0.8682678713571812	Low
29.19420061	0.822803580235903	0.7639153502854331	0.8682678713571812	Low
29.95035671	0.822803580235903	0.7639153502854331	0.8682678713571812	Low
30.08186212	0.822803580235903	0.7639153502854331	0.8682678713571812	Low
30.44350199	0.822803580235903	0.7639153502854331	0.8682678713571812	Low
31.00239997	0.822803580235903	0.7639153502854331	0.8682678713571812	Low
32.02156689	0.822803580235903	0.7639153502854331	0.8682678713571812	Low
32.61334122	0.8145755444335435	0.7536282037133983	0.8618263312003067	Low
32.71197028	0.8145755444335435	0.7536282037133983	0.8618263312003067	Low
32.90922839	0.8145755444335435	0.7536282037133983	0.8618263312003067	Low
32.9749811	0.8145755444335435	0.7536282037133983	0.8618263312003067	Low
33.00785745	0.8145755444335435	0.7536282037133983	0.8618263312003067	Low
33.0407338	0.8145755444335435	0.7536282037133983	0.8618263312003067	Low
33.17223921	0.8145755444335435	0.7536282037133983	0.8618263312003067	Low
33.53387908	0.8145755444335435	0.7536282037133983	0.8618263312003067	Low
33.66538449	0.8145755444335435	0.7536282037133983	0.8618263312003067	Low
34.02702436	0.8145755444335435	0.7536282037133983	0.8618263312003067	Low
35.01331492	0.8145755444335435	0.7536282037133983	0.8618263312003067	Low
35.04619128	0.8145755444335435	0.7536282037133983	0.8618263312003067	Low
35.30920209	0.8145755444335435	0.7536282037133983	0.8618263312003067	Low
35.96672913	0.804992302734325	0.7412676046504921	0.8545596000429495	Low
35.99960548	0.804992302734325	0.7412676046504921	0.8545596000429495	Low
36.03248184	0.7855948978491606	0.7168408790632772	0.8395207916266488	Low
37.0187724	0.7855948978491606	0.7168408790632772	0.8395207916266488	Low
37.05164875	0.7855948978491606	0.7168408790632772	0.8395207916266488	Low
37.74205214	0.7855948978491606	0.7168408790632772	0.8395207916266488	Low
38.03793931	0.7855948978491606	0.7168408790632772	0.8395207916266488	Low
38.13656837	0.7855948978491606	0.7168408790632772	0.8395207916266488	Low
38.20232107	0.7745301809780458	0.7026942537461653	0.8310916059251908	Low
38.56396094	0.7745301809780458	0.7026942537461653	0.8310916059251908	Low
38.69546635	0.7745301809780458	0.7026942537461653	0.8310916059251908	Low
38.95847717	0.7631400312577801	0.6882920701261216	0.8223307600076302	Low
38.99135352	0.7631400312577801	0.6882920701261216	0.8223307600076302	Low
39.05710622	0.75157730351145	0.6738846921618774	0.8133194133533022	Low
39.4187461	0.75157730351145	0.6738846921618774	0.8133194133533022	Low
39.45162245	0.75157730351145	0.6738846921618774	0.8133194133533022	Low
39.97764408	0.75157730351145	0.6738846921618774	0.8133194133533022	Low
40.99681099	0.75157730351145	0.6738846921618774	0.8133194133533022	Low
41.35845087	0.7388387051468488	0.6578273747613333	0.8035278306552739	Low
41.42420357	0.7388387051468488	0.6578273747613333	0.8035278306552739	Low
42.01597791	0.7388387051468488	0.6578273747613333	0.8035278306552739	Low
42.772134	0.7388387051468488	0.6578273747613333	0.8035278306552739	Low
43.19952658	0.7254052741441788	0.64096853974561	0.7931794681296184	Low
44.31732255	0.7119718431415089	0.6244678675590554	0.7826247383395774	Low
44.67896242	0.7119718431415089	0.6244678675590554	0.7826247383395774	Low
44.77759148	0.7119718431415089	0.6244678675590554	0.7826247383395774	Low
45.40224217	0.6980116109230478	0.6074503650617569	0.771595861148495	Low
46.7501726	0.6840513787045868	0.5907602354671245	0.7603747681625894	Low
47.04605977	0.6840513787045868	0.5907602354671245	0.7603747681625894	Low
47.40769964	0.6840513787045868	0.5907602354671245	0.7603747681625894	Low
47.44057599	0.6840513787045868	0.5907602354671245	0.7603747681625894	Low
48.03235033	0.6840513787045868	0.5907602354671245	0.7603747681625894	Low
49.0843936	0.668850236955596	0.5724400179242405	0.7482834474523112	Low
49.9063024	0.6536490952066052	0.5544896502303545	0.7359726813458183	Low
49.9720551	0.6536490952066052	0.5544896502303545	0.7359726813458183	Low
50.03780781	0.6536490952066052	0.5544896502303545	0.7359726813458183	Low
51.4843673	0.6377064343479074	0.5357445804399813	0.7230395286445817	Low
51.97751258	0.6377064343479074	0.5357445804399813	0.7230395286445817	Low
52.99667949	0.6377064343479074	0.5357445804399813	0.7230395286445817	Low
53.62133018	0.6377064343479074	0.5357445804399813	0.7230395286445817	Low
