"replicate","mean_expression_log_cp10k","cell_detection_rate","tnkilc_vs_other_log2_cpm_ratio","standardized_distance_to_frozen","rho"
7714,0.19301468723059,0.15281184524064,4.04930890429321,1.26003116870889,0.778197476769661
6155,0.173546701452761,0.136843491376127,4.09084399379074,1.26140197861256,0.663468560348518
4703,0.173199116027511,0.14272004773548,3.98339962935128,1.26403406185431,0.821006773941729
409,0.18050192217981,0.131424173278238,4.16833889214327,1.26444522234506,0.829719725013221
3299,0.172798069966281,0.141887689455046,3.99528760734784,1.26553186548714,0.774823096874921
6166,0.190966494268469,0.153164127641875,4.04407483964535,1.26722152725242,0.765002140464859
4539,0.174543922479122,0.145766197215949,4.00387177373089,1.26779105947175,0.822416962554456
6551,0.174542310422763,0.143058238840665,3.9280014049845,1.26870759936085,0.831835007932311
8683,0.182097346831044,0.148206420966294,3.87832122630163,1.26904689175236,0.768880159149858
5093,0.18875353498559,0.143450851503007,3.80636864095795,1.27010873527811,0.792450454534008
6959,0.179553993531998,0.143739480118639,3.85242174403395,1.27093420180629,0.749993704515122
749,0.189684835129689,0.136527166075156,3.79414492040158,1.27101835859735,0.680944826370527
7643,0.174691888032724,0.132145258910558,4.08180165771395,1.27186621712252,0.781722948301478
6960,0.174156454765773,0.144145212263509,3.95288765683287,1.27784861233382,0.758454836191483
3755,0.19496114201063,0.142290992066114,3.80835846554333,1.27842517843657,0.80327868852459
4754,0.183707345801641,0.151439158642726,3.93236395027504,1.27952286472389,0.716703180478961
1865,0.174659536376867,0.144057263139891,3.93264180788899,1.28069063393263,0.696708720505653
4302,0.180672327685946,0.151203493863969,4.03904618704341,1.28115876709188,0.811941275717056
8026,0.174632488041993,0.130448958410269,3.99723889935203,1.28296210334739,0.790738082647125
5122,0.179699090853965,0.145845885924642,3.8668246023545,1.28335412963512,0.722595754324998
3563,0.173316916087488,0.143745796906523,4.04433858100445,1.2859905713553,0.788018433179724
7198,0.172693593531343,0.133976155583457,4.01630606763758,1.28620868776049,0.816927299740626
2331,0.17689355509786,0.141426563939499,4.15957167474636,1.28642158579802,0.830424819319584
1426,0.186581552686993,0.150960540483808,3.89493259206775,1.2869159134045,0.824532245473546
2247,0.172452085135767,0.136589848047238,3.96551355207238,1.287672888386,0.707839137770391
9713,0.175898692249603,0.146138401794356,4.0936699728428,1.2880388752779,0.769837072851351
6149,0.172805758450037,0.141611208508422,3.96250548384603,1.28869793634741,0.674649341492282
5976,0.178016751153869,0.149288049414774,3.96227072189768,1.29069808412469,0.808818715217446
9415,0.173107054693841,0.143010619978154,4.05703011606867,1.29183396421387,0.721890660018635
5576,0.193341250496574,0.14360585575955,4.21891032084325,1.29380740209859,0.807408526604719
3325,0.174550507834646,0.136919292830737,3.89488680434262,1.29861291979092,0.77346327214122
2488,0.178466150223223,0.147369689525016,3.8974275452003,1.3027540512514,0.794162826420891
1694,0.187610111742496,0.135759919300605,3.79185564725127,1.30375435969561,0.69313288509481
7413,0.186000649388895,0.152981426699993,3.95868096677887,1.30584001556638,0.732718894009217
3751,0.179666359057772,0.150965885458171,4.04409702748117,1.30703476792374,0.800105764145955
6257,0.187156861081718,0.153454699884549,4.04738533809382,1.30706909684173,0.782780589761023
8730,0.172535437996001,0.13672833147393,3.9459930769897,1.30923715803911,0.760469391352522
3036,0.179326730959183,0.150980462660981,4.01339556577937,1.30941533448114,0.742539850419279
6949,0.186360340907333,0.153403193767954,3.98149114316047,1.30990360330511,0.793306640477449
5930,0.17184720706649,0.135985380037395,4.02523705613979,1.31014050116224,0.720530835284934
9251,0.175152726195599,0.146816241725008,4.06410998609564,1.31054107651155,0.745511319281811
2631,0.172702553678105,0.143507216687204,3.9966287637119,1.31060924209549,0.792651910050112
4035,0.176961656386778,0.148383776933812,3.94792226638384,1.31150541984126,0.776535468761804
1136,0.194859936278617,0.149591255233216,3.86816414155341,1.31358110358348,0.73866183173428
2846,0.171899093585221,0.140763301211657,3.98613600850216,1.31483108350814,0.77059253103674
7093,0.183396631688774,0.129476173076101,3.84332013419795,1.31584994032317,0.729797789025711
1440,0.177654502920276,0.144689913741832,3.87039832909456,1.31674908261831,0.727178867316361
6415,0.173377401949041,0.135483438353981,4.10573685902947,1.32149202129339,0.749993704515122
6889,0.179791100872778,0.151391053873454,4.02904850015522,1.32260149145206,0.769182342424014
2269,0.171730317863574,0.137194801963841,4.05042023230482,1.32300450601878,0.820603862909521
5704,0.190031061355224,0.145684078973454,3.80994392631661,1.32517262413802,0.803580871798746
936,0.182729737223686,0.151992606442735,4.08566257235709,1.33089310601552,0.82186295988517
3899,0.178949734732621,0.135325518656876,3.83138356125082,1.33267826732145,0.780866762358037
7146,0.181281719203021,0.149848785816187,3.89600845478617,1.33471454810929,0.722092115534739
8638,0.183488664975784,0.145309930768005,3.82048219051292,1.33816908903654,0.788018433179724
679,0.182021959301399,0.132005317763585,3.82380375302273,1.33900281209212,0.803429780161668
5363,0.17767645561679,0.150133527177737,3.98004963789581,1.34005048637059,0.673289516758581
685,0.175762873499834,0.148244807600359,3.96634763812384,1.34105876926326,0.80589761023394
4056,0.175860243682238,0.141590800424488,3.86670817653851,1.34114819603288,0.678879907330463
2323,0.182042052923978,0.134812401117974,3.80796052138408,1.34264766267749,0.727531414469543
5017,0.189147947710194,0.142192838900529,3.78711907673922,1.34378754453133,0.753972450958173
3572,0.173314281590699,0.138953298529452,3.9042944971459,1.34412227550658,0.741734028354864
8049,0.176848650840317,0.132859541848234,4.15982891475708,1.34440812614901,0.824179698320365
1253,0.1789966812749,0.134722994274075,4.19504618335513,1.34519560436624,0.747072599531616
5804,0.183295943211177,0.15048386595193,3.88588444096537,1.34659244328955,0.710961698270001
7448,0.171327874698906,0.140657859444667,4.02535742188536,1.34682056485741,0.765052504343885
781,0.176810227399988,0.149755491718205,4.02379523798834,1.34685299304699,0.737402734758631
720,0.179823356479152,0.143277382789571,3.82958691898449,1.34694235086407,0.835864118254388
4177,0.172210683659418,0.133938254856152,3.9660154226486,1.34741529821289,0.790738082647125
7612,0.171276095758762,0.136129208438451,4.02048273504153,1.34760092482168,0.723703759663569
6980,0.176975778533633,0.146997484946609,3.89958599767573,1.3490723582139,0.783334592430309
8245,0.178510331528378,0.132446035195198,4.17805899969233,1.34987194388399,0.787766613784594
3763,0.173634608930944,0.133871199723227,4.11165475388588,1.35078134776287,0.797537206315631
761,0.173331008685997,0.130682679561984,4.00928016363816,1.35092664121342,0.634106418876382
6519,0.176203225234725,0.141306544969699,3.8578280734532,1.35140170031819,0.746921507894538
2999,0.185841830761594,0.153277829823791,4.08013294321845,1.3519575862118,0.720127924252726
5230,0.179715624632148,0.151487263411998,4.05597262484663,1.35218963364374,0.801465588879656
5341,0.174822950075134,0.141163202475403,3.87723762347619,1.35506762350269,0.730855430485256
634,0.176287006471353,0.14320012361468,3.86612385570049,1.35540818369281,0.768678703633754
6874,0.171271148667947,0.138009181694143,4.05379716817763,1.35552447757721,0.689355594167863
8251,0.189394694260883,0.154238953395711,4.04464846647297,1.35575851699936,0.814660925184458
3186,0.176579572205361,0.14651935269445,3.89572818257696,1.35849308870449,0.69549998740903
3002,0.176046318717148,0.147541214611411,3.92347766848735,1.3622530035645,0.800961950089396
8707,0.178675815769197,0.149638388188967,3.91764688671879,1.36375274964262,0.771247261464078
5757,0.18260814890426,0.131093756681218,4.20383978204075,1.36437169855968,0.824784064868676
930,0.180422163032324,0.13656263726866,3.80935596300029,1.36460535716475,0.811840547959004
3315,0.183902290304663,0.149641303629529,3.86071567115864,1.36643305264947,0.758505200070509
8974,0.175724094245187,0.133456235349911,3.87072092765699,1.36841922208463,0.796681020372189
7173,0.174340040339924,0.145024703499695,3.91604101645136,1.36896269039576,0.803731963435824
2442,0.176312231853574,0.14965831036614,3.99311322987463,1.36939666104078,0.806099065750044
3783,0.181836276136006,0.146152493090406,3.83055073074233,1.36993624488862,0.807660345999849
92,0.177638030305053,0.150740910628141,3.99628322064069,1.37064917729237,0.740575659137267
9099,0.172870203990488,0.142475150728277,3.92255187017824,1.37193140196874,0.754224270353303
5604,0.188444646719427,0.154336134747775,3.9712133622021,1.37607861801568,0.674145702702022
8446,0.180032219356844,0.151966853384438,3.96710550691055,1.37648598523808,0.702752385988769
57,0.18677540898238,0.14733081698419,3.81769637877845,1.37681254824252,0.751706076402004
3481,0.184995843660382,0.143555321456476,3.79517710035163,1.3769568673546,0.715141900229156
1180,0.174779552675882,0.146070860754671,4.10831358218079,1.38012539829085,0.761829216086223
2388,0.176604586060938,0.13462532701525,4.17729928702082,1.38077706644677,0.745058044370577
8369,0.175371999166889,0.132731262463508,3.87746855768988,1.38421039762136,0.700637103069678
2994,0.173405706461671,0.130335742135113,4.0579591038982,1.38510252322412,0.716098813930649
4588,0.188691305984021,0.150783184516289,3.85686047970593,1.38650197982977,0.740525295258241
7106,0.170639920691056,0.139374093783892,3.99141227583354,1.38794292620321,0.805494699201732
8005,0.186953476024981,0.151110199765987,3.86596404775373,1.3880268458356,0.783485684067387
2745,0.185729230799696,0.154385211330568,4.0278339495192,1.39049537094561,0.669965500742867
9762,0.176095425860768,0.149879397942088,4.03265263243862,1.39355325289418,0.787917705421671
7257,0.183376128098308,0.152406599002531,3.91588100819414,1.39407659758798,0.785953514139659
5874,0.181559308036058,0.143243855223109,3.80676842643529,1.39415254201772,0.769988164488429
5430,0.180961412998896,0.151807475967052,3.9278651256008,1.39462092030167,0.805293243685629
8944,0.182941242036266,0.150556266059218,3.87514192623995,1.39471810213602,0.737755281911813
4983,0.181254098877048,0.15308103758586,3.99359767909114,1.39521778207896,0.732315982977009
9539,0.183191497697316,0.130446042969707,3.81709877175526,1.39600432232181,0.712825161793961
8659,0.18430619379582,0.131272570369017,3.80527989396245,1.39617034735689,0.678678451814359
5681,0.177156222327508,0.150656362851845,3.98098946214509,1.39648850547155,0.76323940469895
1006,0.198770947710018,0.149952769862897,4.14567530469574,1.39732261743687,0.862103699226914
7965,0.190596303739262,0.153755962075949,3.92495290530546,1.39800524590596,0.737654554153761
691,0.174146513162501,0.140883320181457,3.87475214758989,1.39822854639171,0.724962856639218
7330,0.173758529519173,0.147034899767153,3.96443992695405,1.39828904941372,0.754929364659666
1366,0.172121954461019,0.142144734131257,4.09585311974993,1.39844823550376,0.816272569313289
5596,0.171485800672325,0.142788074681925,4.06008067442032,1.39867844718318,0.785600966986477
6174,0.170386871069646,0.139462528814271,4.02289243778946,1.40223328982566,0.749792248999018
5031,0.184938745095039,0.131623880956731,4.22661924316994,1.40338918291741,0.787917705421671
6912,0.177324173992621,0.143582046328294,3.84287277345183,1.40376027239827,0.807609982120823
4704,0.171451678367432,0.14204415143187,4.07574392719586,1.40603650425363,0.803731963435824
4529,0.201138428294535,0.147756957212994,4.15810843970602,1.40785342706176,0.846239077333736
3800,0.174420705070501,0.142864362043296,4.14802714209161,1.40921520272304,0.807106343330563
3512,0.171385220130131,0.141980011739507,3.94959855440918,1.40964503620704,0.721538112865453
4697,0.1773895131656,0.146085437957481,4.16331707499863,1.40972709335257,0.808113620911083
8056,0.181612407999665,0.152144695258716,4.10429360249379,1.41127836543722,0.830273727682506
123,0.173890117059462,0.145013527644207,4.11655440662759,1.41166048290046,0.821107501699781
8019,0.185083865580949,0.153978021465417,4.07528779555387,1.41207552891838,0.79305482108232
4218,0.175016436696825,0.137897423139269,3.8522980828469,1.41290933012704,0.773261816625117
1797,0.177231137524276,0.148180667907996,4.13328024277775,1.41399084005088,0.79280300168719
9778,0.171270199090946,0.13431094534132,4.06898220295864,1.41447085139685,0.823273148497897
8274,0.188305523219939,0.155050903592211,4.00768012682475,1.41621479325598,0.777290926947193
5882,0.180165964781276,0.148408072271828,3.85816245145845,1.41670683710948,0.789025710760243
9053,0.170327263282342,0.140743379034484,4.01061252514601,1.41682446124819,0.782428042607842
9180,0.170918293220069,0.135819199925365,4.0712992855028,1.41685041677663,0.734129082621944
8942,0.171850810951168,0.136979059362257,3.91348859028104,1.41879469503343,0.684671753418448
7653,0.182366173920924,0.143205954495804,3.79691194428664,1.41907778299813,0.778096749011609
961,0.177742675851,0.149122355209504,3.89876782502781,1.42198344853857,0.820654226788547
4546,0.173233085401874,0.132173441502657,3.91348421644285,1.42244865172726,0.796681020372189
4636,0.177348763208017,0.126397953749451,4.09137604368247,1.42377575690944,0.769232706303039
9910,0.176740418820739,0.139799748105935,3.82902235578484,1.4245946827587,0.810329631588225
5476,0.171062212482685,0.133970810609094,4.06044679610712,1.42527445085038,0.804739241016343
3257,0.176202436123559,0.14937308309783,3.93514216330751,1.42585632562212,0.827000075545818
8042,0.179486737888487,0.141952315054169,3.80898916402308,1.42625621202467,0.762433582634535
9186,0.173192902895163,0.147376492219661,3.98860341493828,1.4266405567451,0.761476668933041
3874,0.173009875163801,0.130974223618178,4.08852598669231,1.42817137040548,0.815567475006925
889,0.193219823106068,0.143443076994842,4.24515184193158,1.42862805959369,0.811034725894589
1452,0.172309320263533,0.135040291388566,3.90578741130784,1.43038037166098,0.7906877187681
7418,0.172291913962863,0.132698220803806,4.09664995949694,1.43200214415165,0.828460628037571
3693,0.171964139153101,0.144087875265791,3.94245756425839,1.43247892162024,0.770088892246481
9580,0.172271849141952,0.13133719596814,4.07066730223642,1.43309588187794,0.815668202764977
8345,0.171550455251784,0.143192835013275,4.08178448259192,1.4335549719652,0.770189620004533
6141,0.175950566525374,0.14372538882259,3.85318688817556,1.43355585742706,0.791342449195437
7143,0.189611628119234,0.143460083731453,3.77566994795186,1.4355930910519,0.799652489234721
4774,0.170765010853924,0.141777874527213,3.95860282835485,1.43575314597867,0.818639671627509
1479,0.171574018421752,0.140966410237472,3.91970996169551,1.43581270857426,0.764196318400443
8885,0.173615401946192,0.14291538225313,4.14190961036533,1.43753178721037,0.747979149354083
8463,0.170723048803416,0.143271551908447,4.02584942324806,1.43765927997009,0.735992546145904
9215,0.17143308023826,0.135814826764522,3.9220634963543,1.43835127330628,0.708594595955781
3224,0.173535574042349,0.134550011467399,4.14631488525122,1.43865817863345,0.725667950945582
6761,0.184629190209196,0.154084920952688,4.08278783773142,1.44032316324175,0.787867341542646
256,0.181898810376927,0.153202514275941,4.08464058411094,1.44114857952444,0.818387852232379
1665,0.185472508109514,0.139668553280648,4.25616225467217,1.44464167178186,0.744050766790058
3094,0.170809952865407,0.136969341227051,3.93434473803895,1.44495276452442,0.807055979451537
8817,0.182004861443472,0.154041189344259,4.02945547493221,1.44504961101544,0.774017274810506
8674,0.182452448431315,0.132991708487042,3.79329459188902,1.44649634554082,0.765052504343885
2226,0.173892642622525,0.14422149962488,4.13943465829757,1.44810887092571,0.744554405580318
1570,0.187358537189641,0.147253071902539,3.80079604144158,1.4483858952777,0.707134043464028
5312,0.172224844752739,0.130720580289289,4.06317203230945,1.44888853257743,0.791997179622775
5236,0.170493030718001,0.139134055844292,3.94279504489148,1.44923036970531,0.816272569313289
8480,0.169730947635334,0.139308982278009,3.99425293603473,1.4510027950447,0.712623706277858
1672,0.181848147946645,0.149364336776145,3.84746437610128,1.45303715751843,0.753972450958173
4128,0.18098060102735,0.12920455119708,3.82979595819161,1.45472756340125,0.749993704515122
3230,0.176695933040013,0.146052396297779,4.16749268677752,1.45520313234806,0.796529928735111
8330,0.18016969423631,0.138777886188975,3.79153263235375,1.45551724447968,0.789881896703684
977,0.170500561844738,0.13369432966247,3.97925511269253,1.45635056376223,0.733121805041424
3900,0.178525913456676,0.152328368014118,3.96891403360337,1.45760460530636,0.779255118229206
7763,0.187386752683116,0.150756459644472,3.83956398325552,1.46025964807468,0.698270000755458
2064,0.170061311394763,0.13641297798648,4.06412105170265,1.46051186584402,0.676714260532346
7830,0.172927113803186,0.134128730306199,3.88661490362048,1.46079840814815,0.756843192062653
1926,0.17402606122068,0.149016913442513,3.98311482423741,1.46168191149496,0.801364861121604
7039,0.175728987809302,0.138202572584752,4.19511826226997,1.46235315373054,0.803832691193876
4705,0.169627852023148,0.13798974542373,4.04421173836736,1.46360529092558,0.834856840673869
6267,0.175833532472823,0.145205460814535,4.16722360176762,1.46539553597728,0.807458890483745
2516,0.17754013176079,0.146686990526762,3.85126925856528,1.46671965175079,0.783586411825439
1101,0.179971741496142,0.153535846313523,4.01752020466558,1.46777348086646,0.83520938782705
3838,0.179933707451616,0.144751623900393,3.8112572501268,1.46874740410262,0.769283070182066
7369,0.181128124851776,0.140958635729307,4.23952530040062,1.46882549177307,0.762786129787716
6536,0.173534887797062,0.136237565646003,4.16327836697226,1.46967387150704,0.772858905592909
7278,0.177373130642547,0.130138949897182,3.85037505937334,1.47013049883715,0.724660673365063
4293,0.172758364985873,0.147853166751538,3.99383686708094,1.47181816675922,0.78232731484979
3740,0.190945239210454,0.150706411248158,3.83285139486133,1.47484000855637,0.766160509682456
2445,0.173673992728126,0.147221487963118,3.92325159657994,1.47708527889969,0.768275792601546
8167,0.185481983312631,0.150120407695208,3.83179708816349,1.47723853299666,0.796227745460955
4392,0.171313178136019,0.145607791612083,3.98177980693004,1.47727207113085,0.78806879705875
800,0.175037715023818,0.141663686438537,3.84209315258351,1.47774475126675,0.750648434942459
5092,0.170572425817851,0.13919090693525,3.92393977984959,1.47815181463005,0.835864118254388
9047,0.170531101003852,0.134107350408745,3.94751429154348,1.48098973534236,0.785903150260633
8798,0.173175976010379,0.146328877244403,3.91706898715811,1.48212014379949,0.804134874468031
7596,0.169196105889515,0.1385154965384,4.01710797437166,1.48324710136553,0.748180604870187
6925,0.17821233603282,0.145245791075642,3.82630485326009,1.48355007238127,0.771247261464078
1980,0.175332927607828,0.150321087187222,3.960580176006,1.48478849274118,0.776686560398882
7238,0.169270896431993,0.140075257239039,4.00552267640433,1.48555524950327,0.780715670720959
714,0.16950176865339,0.136365845030729,3.97575914340491,1.48582701206635,0.710155876205585
3083,0.18497532322652,0.1529911448352,3.88400066614109,1.48616252885539,0.76847724811765
1258,0.177658098219169,0.147096609925715,4.17637935752988,1.48623998130242,0.813804739241016
9607,0.172659449467365,0.128630695313138,3.98884696104741,1.48771136773657,0.734431265896099
5844,0.183683134630929,0.15257132139428,3.88201797894788,1.48774041612316,0.829216086222961
6443,0.172133727502244,0.132177328756739,4.11166459586373,1.48807461522159,0.735287451839541
8403,0.170990848500102,0.138152038281678,3.90561549005963,1.48909553824634,0.818790763264587
2148,0.171003818362786,0.144237534547971,3.94735025712906,1.49119294821232,0.734834176928307
3397,0.175173653976127,0.149440624137515,3.92914972428058,1.49193628402764,0.819949132482184
6888,0.176520466079356,0.150191350082215,3.91643177103345,1.49358985923196,0.816071113797185
2298,0.172021009836241,0.144704976851402,3.91758788101049,1.49399164463165,0.806300521266148
1043,0.170922302041353,0.134509195299532,4.10503889989692,1.49501041487506,0.745058044370577
7608,0.188983381142703,0.145339085173624,3.77505087234779,1.49573171268356,0.800508675178162
4369,0.176935792499832,0.150494555900657,4.11083585411897,1.49586161340291,0.820100224119262
1038,0.170515794792244,0.137985372262887,3.91648071475074,1.49587409121012,0.789076074639269
6458,0.178743639501915,0.130417374470848,4.199079892055,1.49679183210312,0.811840547959004
4808,0.178880648561478,0.152694741711402,3.94558149373711,1.49805847494962,0.764448137795573
5039,0.17045694451543,0.140819666395855,3.92363321243047,1.49956231335517,0.721941023897661
3841,0.180456717599494,0.150770550940521,3.86884057984667,1.50037736810398,0.746619324620382
7377,0.17699283256486,0.142687491982538,3.81811265170821,1.5010876654862,0.673138425121503
7480,0.169886396155223,0.136777893963483,3.93809883203945,1.50261261665021,0.716854272116038
116,0.183263384899271,0.154895413428908,3.96480626993491,1.50266898155105,0.774017274810506
6628,0.193764313362963,0.155587830562369,4.05899246407796,1.5061332840339,0.71408425876961
7931,0.171522090760685,0.13485078775204,4.12921016940756,1.50681068280219,0.806300521266148
7138,0.202179472585752,0.15207472468523,4.08178045024828,1.50828683959709,0.773312180504142
8433,0.176148991055719,0.140532009593743,3.81752910998868,1.50843985772917,0.819395129812898
4984,0.191995696154237,0.145117511690917,3.77221298057038,1.50942507727057,0.716400997204805
5012,0.169709465902091,0.143424126631189,4.02105864736469,1.50961522687996,0.752612626224472
9591,0.192304484848342,0.146640829384531,3.783051876489,1.50979493839647,0.747878421596031
5070,0.177780650072,0.147413421133446,3.84445693315723,1.51200258730098,0.839993956334517
1629,0.174248684135944,0.145411485280912,3.87062564237834,1.51262266292021,0.697111631537861
9077,0.172053085925866,0.138855631270627,3.87242591697327,1.51415521861152,0.747425146684798
1434,0.168873913585871,0.136904715627928,3.99508740829115,1.51421020859888,0.737251643121553
8490,0.170563855952299,0.144776405145169,3.96213547158507,1.51662756276025,0.805041424290499
4899,0.170635342543541,0.135330863631239,3.91286229531887,1.51675826149766,0.694593437586563
2496,0.171861832360128,0.140204022530525,3.87746829610485,1.51812371779394,0.809825992797965
6428,0.190434825516345,0.154451780556732,3.89619100604837,1.51841178039577,0.862708065775226
7242,0.175439384555158,0.129765773505254,3.86650154436226,1.51907564977472,0.722243207171816
7862,0.1711467153226,0.14668504689972,3.99990922585862,1.51910082006881,0.770945078189922
645,0.18890424971398,0.152682594042394,3.85417222518522,1.52009421712794,0.706831860189872
9067,0.169027998956198,0.139106845065714,3.96638296270552,1.52021052977541,0.75226007907129
4495,0.186980057995876,0.136642325977353,4.27251723441998,1.52031261557469,0.734783813049281
610,0.172838537818464,0.149014969815472,4.00128211047569,1.52047743672517,0.804134874468031
7930,0.176401843974481,0.1280641280306,3.8755020897329,1.52069414846482,0.771650172496286
715,0.16901467184881,0.135126782791904,4.02810285848926,1.52263018109777,0.790284807735892
1571,0.16961096025968,0.133292970678442,4.04473091400489,1.52516283302159,0.746166049709149
2667,0.191444111852233,0.156357992777482,4.01273839508112,1.52541725315405,0.713278436705195
6476,0.178237225470374,0.153146149091743,4.05722755397549,1.52585034141876,0.777996021253557
7782,0.16996188600909,0.143866301783083,3.96599567061899,1.5268055686565,0.804084510589006
1995,0.180701624820414,0.153529529525638,3.92575864852206,1.52737180661307,0.736445821057138
7687,0.173491724088294,0.147746753171027,3.91468336926006,1.52784989316317,0.714134622648636
8464,0.182727751926728,0.131566058052252,3.78368074385661,1.52906134329983,0.689959960716174
2704,0.171044510231316,0.132744867852797,3.91844053073109,1.53045303160938,0.805293243685629
3127,0.171038374769134,0.133082087144462,4.11117163622677,1.53084364235277,0.689003047014681
280,0.188274849724727,0.145262797812253,3.76842473083386,1.53146180316685,0.778096749011609
7843,0.173510215219618,0.129639437747569,3.89902937109304,1.53184446712365,0.739064742766488
9324,0.175298897161837,0.134533004730788,4.19859240628221,1.53190486950546,0.866686812218277
4000,0.168732160203379,0.135641843957847,4.00666186449739,1.5333564848908,0.835864118254388
1499,0.17594289494263,0.127209418039191,3.89356709705877,1.53389437974167,0.781974767696608
7215,0.193141288374931,0.15105383458179,3.82723875594615,1.53409688068994,0.762786129787716
757,0.178689329668367,0.149513996058324,3.85603928771209,1.53467016870818,0.824582609352572
8871,0.180354860333627,0.148158802103782,3.82287452045117,1.53557382224398,0.682254287225202
2279,0.178985725644712,0.15278074720798,3.92469678869556,1.53558704227624,0.732315982977009
2695,0.173569041426949,0.139050479881516,3.84059355147962,1.53627542176587,0.740928206290449
589,0.170383411377755,0.131641373600103,4.06444965010979,1.53659143566987,0.804487421621213
2101,0.171986733139661,0.134041752996101,3.88005950570674,1.53750301003244,0.756037369998237
5858,0.184398890187906,0.135746313911316,4.26764857942173,1.53844775111905,0.802523230339201
8477,0.173500057939413,0.149018371162794,3.94033480762483,1.53925035223629,0.719070282793181
8927,0.17439242762567,0.148179210187715,3.89704636770395,1.54009207745903,0.81214273123316
6903,0.169862489675658,0.142535889073317,3.93693758064102,1.54202121299274,0.675304071919619
2857,0.172806136891931,0.134243890208396,3.86161070334719,1.54248621259444,0.71408425876961
9739,0.18414790885497,0.15525887168563,4.08370440460949,1.54249669265431,0.81138727304777
3320,0.178650399138308,0.139185561960886,3.78494431941698,1.54415809753483,0.712724434035909
701,0.175691494057275,0.147534897823526,3.86330644637341,1.54419506274359,0.80902017073355
5525,0.169315725912046,0.143688945815565,4.02749931008756,1.54463680248767,0.813653647603939
7235,0.176780452296961,0.123791549887075,4.02362858439888,1.54628648315989,0.738359648460124
6712,0.184935102183306,0.145241417914799,3.77246457618332,1.54639049153593,0.792702273929138
2415,0.170423319367938,0.138588382552449,3.8971306910765,1.54672336366268,0.73292034952532
2618,0.172464573530689,0.140244352791631,4.16834930799773,1.5467361096326,0.70360857193221
6429,0.182852601273596,0.149841497214782,3.82353521199274,1.54683076335463,0.788119160937775
2717,0.174355839973286,0.13822929745657,4.19879575059815,1.54686672548606,0.844526705446853
3688,0.173136167496138,0.144382820669307,3.86890041493291,1.54697167372496,0.819092946538742
8868,0.179131581376921,0.151937213072058,3.89288992280682,1.54712845713995,0.757397194731938
2016,0.194327455573871,0.153389588378665,3.86965828458917,1.5484172518438,0.802271410944071
9042,0.184109623345805,0.130851775114577,3.77841117444541,1.54911202724035,0.774017274810506
3034,0.180029328830926,0.149422159680623,3.83745119411935,1.54961980293494,0.783334592430309
8380,0.168881604583308,0.135248259481984,4.05836003190144,1.55014154604939,0.712875525672987
5869,0.168787225301165,0.135066530353623,3.97652837010678,1.55116144689835,0.793357004356476
8992,0.170784514400409,0.144403714660001,4.10303648472738,1.55219228962274,0.764649593311677
6514,0.174880246533494,0.149473665797217,3.90777419671234,1.55247454805932,0.771398353101156
5923,0.189468545283315,0.148342960765944,3.78717155714479,1.55271846602872,0.808617259701342
998,0.169953245002913,0.144965908781696,3.97042472900172,1.55406423893874,0.794616101332125
9725,0.182045824800403,0.147748696798069,3.80296556992088,1.55430174495915,0.697766361965199
8678,0.177671235126043,0.141477584149333,3.79489790593579,1.55565890129476,0.689859232958122
221,0.174318241623359,0.147878433903075,3.88718285523394,1.55609917922181,0.779658029261414
5924,0.187059752722626,0.148509626784735,3.79065708924521,1.55681583721198,0.76323940469895
4158,0.169790250577283,0.13262825023032,3.95278841900297,1.55744375741563,0.699629825489159
4159,0.170078847871937,0.134977123509724,3.91308194878952,1.55774559866565,0.74178439223389
232,0.169608714942904,0.136794900700094,4.10745771926624,1.55808409127391,0.804185238347058
7484,0.170838757146353,0.138178277246736,3.88256417961354,1.55859554731912,0.787162247236282
2556,0.174564046384277,0.135116578749937,3.82692463304183,1.55918676751944,0.723502304147465
8109,0.1716133792128,0.142365335800444,3.8786578331448,1.55929130513091,0.779859484777518
4041,0.171135532795152,0.145704972964148,3.92822391405659,1.55969293247528,0.80403414670998
4545,0.175902917504225,0.145485343108482,3.83409018874096,1.56027796937589,0.773161088867065
1214,0.169960777784024,0.131185107152159,3.98130506429016,1.56063331333974,0.765304323739014
7135,0.17618206207233,0.146976105049154,3.84493148332658,1.56123345595147,0.741230389564604
6725,0.168992999320923,0.137973710500639,3.93496455582559,1.56366308289345,0.786507516808945
3919,0.184111917790215,0.145290980404352,3.7721395186176,1.5642583909426,0.702752385988769
6675,0.171826323613449,0.148410501805629,3.97528904279753,1.56435909696893,0.69288106569968
80,0.186943608752098,0.154912420165519,3.89721629892266,1.56485725386903,0.809825992797965
6916,0.1708415153659,0.139022297289418,3.88055632495229,1.5651045170611,0.761778852207197
6590,0.188432180165776,0.145119941224718,3.76108213738558,1.56531574910436,0.821560776611015
7128,0.169346255838375,0.136110258074798,4.09908273521868,1.56535592110758,0.822668781949586
9143,0.179438006958668,0.146002347901466,3.80262353974705,1.56625088342459,0.773312180504142
5316,0.171073612697459,0.144997978627877,3.91471593142949,1.56716798038667,0.696658356626627
730,0.175552236735211,0.152281235058367,4.0324512232929,1.56726369487922,0.76374304348921
3446,0.174812277091235,0.148702531768584,3.88698379323441,1.56918424878167,0.807660345999849
8080,0.187631332768215,0.148994075824778,3.79173160541486,1.56993007349785,0.824784064868676
