gene,raw_spearman_rho,qc_adjusted_rank_correlation,qc_adjusted_p,FDR_BH
DLX1,-0.05026382646081689,-0.062309073832115314,0.571049516340269,0.958611008471528
NINJ2,-0.10938049638460036,-0.06231531945800732,0.5710108511989731,0.958611008471528
APMAP,-0.04905217901113934,-0.06235165168221742,0.5707859515572238,0.958611008471528
AKAP8L,-0.026578073089700997,-0.062364523254124844,0.5707062853394309,0.958611008471528
TRIM26,-0.08020324408833301,-0.06236502839557328,0.5707031589657392,0.958611008471528
NDUFB9,-0.0427203439515341,-0.06237261033200102,0.5706562345239365,0.958611008471528
FAM241B,-0.048778581199921824,-0.06238494481600134,0.5705799005228288,0.958611008471528
NPY,-0.08071135430916553,-0.062409976332490964,0.5704250035114845,0.958611008471528
KCNS2,-0.0678717998827438,-0.06245776637460556,0.5701293295836951,0.958611008471528
CENPJ,-0.08039867109634552,-0.06246087290285702,0.5701101121759359,0.958611008471528
SLC25A25,-0.052335352745749464,-0.06249613004761694,0.5698920279181755,0.958611008471528
GNPAT,-0.04373656439319914,-0.06251805489564788,0.5697564307338533,0.958611008471528
KAAG1,-0.058608559702950945,-0.06255641929840464,0.5695191972644514,0.958611008471528
RAMP2,-0.016513582177056868,-0.06255997090875555,0.5694972375576056,0.958611008471528
PCCB,-0.056243892905999605,-0.062583378797318,0.5693525158488522,0.958611008471528
SNN,-0.08313464920852062,-0.0626310256548822,0.5690579874535092,0.958611008471528
C11orf71,-0.06580027359781121,-0.06265373707674257,0.5689176222598109,0.958611008471528
EFHB,-0.07430134844635529,-0.06266750862795076,0.5688325167642306,0.958611008471528
CUL9,-0.09697088137580613,-0.06267646163900457,0.5687771921087769,0.958611008471528
ANO4,-0.03216728551885871,-0.06273679676896986,0.5684044202278193,0.958611008471528
ADAM22,-0.07394957983193277,-0.06276381164885514,0.5682375498765777,0.958611008471528
PCDH12,-0.06089505569669729,-0.06280542029677007,0.5679805791332517,0.958611008471528
RABL3,-0.07267930427985148,-0.06283913313971766,0.5677724121146294,0.958611008471528
INTS9,-0.018936877076411958,-0.06284007284000032,0.5677666102518046,0.958611008471528
PABPC1L2A,-0.07389095172952902,-0.06286751372820028,0.5675971980191855,0.958611008471528
C1QL1,-0.04152823920265781,-0.06296920174100135,0.5669696124398194,0.958611008471528
SNX21,-0.093296853625171,-0.06298519931672228,0.5668709103013444,0.958611008471528
TSSK1B,-0.04692202462380301,-0.06305266673986706,0.5664547375391981,0.958611008471528
LCP2,-0.0838186437365644,-0.0630612836497661,0.5664015944997455,0.958611008471528
SANBR,-0.045339065858901705,-0.06307309922905317,0.5663287281351541,0.958611008471528
FAM13A,-0.05802227867891343,-0.06308328858906063,0.5662658941679185,0.958611008471528
TBC1D28,-0.07805354700019543,-0.06309616119089222,0.5661865183489705,0.958611008471528
PLCG2,-0.010553058432675394,-0.06316099008818898,0.5657868461700298,0.958611008471528
ERG,-0.05749462575727965,-0.0631668555632234,0.5657506918959804,0.958611008471528
NSL1,-0.009263240179792846,-0.06318099347446553,0.5656635515276242,0.958611008471528
HDLBP,-0.09378542114520227,-0.06322901081941754,0.5653676392922443,0.958611008471528
NREP,-0.05933163963259722,-0.06325146853691636,0.5652292661789933,0.958611008471528
SBDS,-0.08979871018174711,-0.06329454579958439,0.5649638905805037,0.958611008471528
PLCB2,-0.05202266953292945,-0.06330514767993653,0.5648985871801027,0.958611008471528
ABHD5,-0.02511237052960719,-0.06335994715560435,0.5645611008633997,0.958611008471528
ANXA4,-0.03898768809849522,-0.0634103231652964,0.5642509408198669,0.958611008471528
BBS12,-0.03146374829001368,-0.06343000149732661,0.5641298051814485,0.958611008471528
HLTF,-0.06470588235294117,-0.06343130989138555,0.5641217514210487,0.958611008471528
IL17RB,-0.06054328708227477,-0.06350202142002363,0.5636865706833883,0.958611008471528
CIBAR1,-0.03468829392222005,-0.06358922347754158,0.5631501209137362,0.958611008471528
MIOS,-0.09153801055305844,-0.063596271226508,0.5631067751204496,0.958611008471528
STXBP3,-0.08327144811412938,-0.06360543900100436,0.5630503928917501,0.958611008471528
RPP30,-0.1454172366621067,-0.06364095906001524,0.5628319681700094,0.958611008471528
SORBS2,-0.08532343169826069,-0.06368658118039836,0.5625514814032788,0.958611008471528
NAGA,-0.03437561070940004,-0.06370908211085761,0.5624131691121769,0.958611008471528
PRPF4B,-0.055071330857924566,-0.06371005468188787,0.5624071911217033,0.958611008471528
RUSC2,-0.07054914989251515,-0.06372002965443861,0.5623458808443677,0.958611008471528
SMURF2,-0.053214774281805745,-0.06372313757065123,0.5623267789626611,0.958611008471528
ATG4D,-0.0892905999609146,-0.06372906484369756,0.5622903495965061,0.958611008471528
CFLAR,-0.08760992769200703,-0.06375159830336449,0.5621518678532278,0.958611008471528
DDX60L,-0.07031463748290014,-0.06378935779171858,0.5619198492232149,0.958611008471528
HSPA13,-0.06066054328708227,-0.0637937880240706,0.5618926299992273,0.958611008471528
ZNF33A,-0.09994137189759625,-0.06380194309451395,0.5618425271097727,0.958611008471528
ING1,-0.054875903849912054,-0.06380309998476043,0.5618354196121533,0.958611008471528
RNF40,-0.1079343365253078,-0.06381867635343903,0.5617397284289106,0.958611008471528
PRMT1,-0.0013093609536837991,-0.06382098900881132,0.5617255216224102,0.958611008471528
BRMS1,-0.04348250928278288,-0.06382662354757415,0.5616909089638131,0.958611008471528
NDUFV1,-0.11807699824115693,-0.06387177347744842,0.5614135920164175,0.958611008471528
TMOD3,-0.0664451827242525,-0.06388043314004152,0.5613604106351181,0.958611008471528
CFAP73,-0.019933554817275746,-0.0639209950711158,0.5611113404605824,0.958611008471528
LIPE,-0.018604651162790697,-0.06392815828557592,0.5610673602618821,0.958611008471528
YIPF3,-0.05888215751416846,-0.06393653849486337,0.5610159101232841,0.958611008471528
C21orf91,-0.044967754543677935,-0.06399672259006992,0.560646476875075,0.9585862382333386
PRAME,-0.05960523744381474,-0.06401512511044855,0.5605335381855063,0.9584920935353816
ZNRF3,0.00023451240961500878,-0.06402923228826905,0.5604469679052981,0.958443023077204
AKT3,-0.053332030486613245,-0.06404167089117975,0.5603706422981981,0.9584114641227367
FAM76A,-0.06658198162986124,-0.0640438473765945,0.5603572874826186,0.9584114641227367
RFESD,-0.0956028923197186,-0.06406680696206636,0.5602164177330842,0.9584114641227367
GEMIN8,-0.10719171389486028,-0.06407513118398782,0.5601653481921436,0.9584114641227367
MDFI,-0.0718389681453977,-0.06408408722553686,0.560110404878473,0.9584114641227367
MRPL12,-0.1082079343365253,-0.064127136577422,0.5598463425211734,0.9583325530486213
PLS1,-0.04053156146179403,-0.06414486608250748,0.5597376079459611,0.9583325530486213
MORF4L2,0.00027359781121751026,-0.06415175742789181,0.5596953462253338,0.9583325530486213
NPY1R,-0.08645690834473324,-0.06419005108545056,0.5594605350275031,0.9583325530486213
PPP1R3A,-0.08915380105530583,-0.0641916305290714,0.55945085111434,0.9583325530486213
MMP1,-0.08725815907758452,-0.06421307094022045,0.559319403179686,0.9583325530486213
ENTPD3,-0.06746140316591753,-0.06423121811126964,0.5592081571054668,0.9583325530486213
UBE2T,-0.023021301543873364,-0.06425433970776531,0.559066432009038,0.9583325530486213
ENOSF1,-0.04029704905217901,-0.06429007321357022,0.5588474352063153,0.9583325530486213
SLC35E1,-0.05663474692202463,-0.06430782556252308,0.5587386531544243,0.9582923399845091
PLEKHB1,-0.08198162986124682,-0.06431118949174357,0.5587180409572889,0.9582923399845091
ABHD10,-0.056517490717217116,-0.06431457089251963,0.5586973220701728,0.9582923399845091
IMMP2L,-0.07727183896814539,-0.06436451011022568,0.5583913717376766,0.9582923399845091
NDUFB6,-0.07709595466093414,-0.06437194556599013,0.5583458255975589,0.9582923399845091
ANKRD50,-0.04932577682235686,-0.06437673481892867,0.5583164898027404,0.9582923399845091
ILF3,-0.13517686144225133,-0.06438458033314581,0.5582684349630869,0.9582923399845091
PFKP,-0.06972835645886262,-0.0643958757360933,0.5581992525541262,0.9582923399845091
FOXL1,-0.03310533515731874,-0.06441862742066444,0.5580599148072453,0.9582923399845091
TMX1,-0.06822356849716632,-0.06442345130853347,0.5580303740885129,0.9582923399845091
HYI,-0.04414696111002541,-0.06443100329312773,0.557984128440792,0.9582923399845091
CREG2,-0.061344537815126055,-0.06448510577990896,0.5576528777286245,0.9582923399845091
TUBA4A,-0.03099472347078366,-0.06449029051844327,0.5576211383117918,0.9582923399845091
DRAM2,-0.05956615204221224,-0.0645098932809394,0.5575011438713235,0.9582923399845091
ZNF747,-0.033124877858119996,-0.06452157233874514,0.5574296586915576,0.9582923399845091
SCARA3,-0.06527262067617745,-0.06454152343679741,0.5573075521414486,0.9582923399845091
MYOM1,-0.021047488762947042,-0.0645534318699548,0.557234675145199,0.9582923399845091
CHRNA6,-0.11225327340238421,-0.06455620761423753,0.5572176888544683,0.9582923399845091
FANCF,-0.08495212038303694,-0.06456969657250393,0.557135146098793,0.9582923399845091
C16orf95,-0.060347860074262266,-0.06457231711629871,0.5571191109275044,0.9582923399845091
ABTB1,-0.027320695720148527,-0.06460022340313053,0.5569483653693621,0.9582923399845091
TKTL1,-0.04944303302716435,-0.0646027241442658,0.5569330657224542,0.9582923399845091
DHRS4,-0.10783662302130154,-0.06465160665749123,0.556634040685551,0.9582923399845091
TBCD,-0.04180183701387532,-0.0646539124310441,0.5566199376617255,0.9582923399845091
DYSF,-0.04103967168262654,-0.0647017840167188,0.5563271747312076,0.9582923399845091
NRG3,-0.03259722493648622,-0.0647196601253944,0.5562178707119367,0.9582923399845091
ZFP62,-0.05808090678131718,-0.06473050111818414,0.5561515881365038,0.9582923399845091
TDO2,-0.06449091264412742,-0.064733988256427,0.5561302683376604,0.9582923399845091
PTOV1,-0.10791479382450656,-0.06477514757008078,0.5558786565377347,0.9582923399845091
MAGEB5,-0.05575532538596835,-0.06479786565651353,0.5557398015288698,0.9582923399845091
TP53I3,-0.03801055305843268,-0.06480502563042707,0.555696042563087,0.9582923399845091
CCDC40,-0.05165135821770569,-0.06481248666769036,0.5556504453728,0.9582923399845091
ELP1,-0.034023842094977524,-0.06482434139662915,0.5555780003775448,0.9582923399845091
MGST2,-0.10031268321282,-0.06482911628917164,0.5555488219877226,0.9582923399845091
TSPYL5,-0.08346687512214189,-0.06482963993971817,0.5555456221112505,0.9582923399845091
SCGB2A1,-0.05727965604846589,-0.06484105761639046,0.5554758542004232,0.9582923399845091
PLEKHM2,-0.07944107875708423,-0.06486832013227309,0.555309283118812,0.9582923399845091
PALM3,-0.0573578268516709,-0.06487197097719931,0.5552869786623567,0.9582923399845091
CRYBA4,-0.05014657025600938,-0.06490050683325274,0.5551126566309545,0.9582923399845091
CMPK1,-0.0906390463162009,-0.06491433328457714,0.5550282019855851,0.9582923399845091
SERPINA6,-0.08757084229040453,-0.06492376032699697,0.5549706233177162,0.9582923399845091
AMOT,-0.06298612468243112,-0.0649248466952058,0.554963988161634,0.9582923399845091
ARHGEF39,-0.0736173539183115,-0.0649498344279273,0.5548113823607316,0.9582923399845091
MYSM1,-0.07549345319523158,-0.06497305626817378,0.5546695793289598,0.9582923399845091
FAM111A,-0.10252100840336134,-0.06499166843404287,0.5545559376117417,0.9582923399845091
TRADD,-0.05532538596834082,-0.0650278527339113,0.5543350363804292,0.9582923399845091
ACTL8,-0.05862810240375221,-0.06510480442106155,0.5538653952413313,0.9582923399845091
GPR15,-0.04954074653117061,-0.06511258582253998,0.553817915494042,0.9582923399845091
CAND1,-0.0856752003126832,-0.06512313985984426,0.553753521092411,0.9582923399845091
IFNLR1,-0.06861442251319133,-0.06518470708435481,0.5533779466077666,0.9582923399845091
ZNF460,-0.08559702950947821,-0.0651920472072149,0.5533331783171198,0.9582923399845091
CC2D2B,-0.09085401602501467,-0.06522237837543507,0.553148203359854,0.9582923399845091
IQCE,-0.06683603674027752,-0.0652268719041205,0.5531208020578082,0.9582923399845091
TM6SF1,-0.05946843853820598,-0.06523134918907071,0.5530935004589719,0.9582923399845091
FGGY,-0.06894664842681258,-0.06529991718769686,0.5526754674010373,0.9582923399845091
HDHD3,-0.020265780730897014,-0.06531642383126578,0.5525748553922971,0.9582923399845091
SCPEP1,-0.05769005276529216,-0.06531683306203813,0.5525723611432557,0.9582923399845091
APBA1,-0.0788938831346492,-0.06535726225823389,0.5523259731670123,0.9582923399845091
APOB,-0.03122923588039867,-0.06540295488199352,0.5520475719877047,0.9582923399845091
LRP5L,-0.08983779558334962,-0.06541587122086252,0.5519688861263583,0.9582923399845091
FOXN1,-0.0704514363885089,-0.06542482605644746,0.5519143367717642,0.9582923399845091
PEX12,-0.037639241743208915,-0.06543902379780132,0.5518278550151645,0.9582923399845091
ANKRD11,-0.08739495798319327,-0.06544968986127736,0.5517628898323167,0.9582923399845091
GRB2,-0.06859487981239007,-0.06544990368805828,0.5517615874873972,0.9582923399845091
FSIP1,-0.05835450459253468,-0.06550182128266896,0.5514454192777539,0.9582923399845091
CD200R1,-0.09867109634551495,-0.06550773788195796,0.551409393871239,0.9582923399845091
APOE,-0.03937854211452022,-0.06550816397459233,0.551406799492238,0.9582923399845091
TMEM64,-0.07498534297439906,-0.06552143139838444,0.5513260201804971,0.9582923399845091
NMNAT3,-0.09187023646667969,-0.06553207933199785,0.5512611938854077,0.9582923399845091
PBRM1,-0.05438733632988079,-0.06553307239332447,0.5512551481593969,0.9582923399845091
TEX11,-0.0624780144615986,-0.06554839823259904,0.5511618489924232,0.9582923399845091
STAB2,-0.05587258159077585,-0.06555905378124244,0.5510969856637395,0.9582923399845091
SPATA7,-0.04086378737541529,-0.06559747973588725,0.5508631066607511,0.9582923399845091
SORCS1,-0.08964236857533711,-0.06561966896074645,0.5507280741119881,0.9582923399845091
SUMO4,-0.06982606996286887,-0.0656382510724162,0.5506150049588406,0.9582923399845091
ACP1,-0.0946062145788548,-0.06567790000800543,0.5503737850878183,0.9582923399845091
RRP9,-0.03851866327926519,-0.06569696058275035,0.5502578407801982,0.9582923399845091
CARM1,-0.06316200898964237,-0.06571742833240743,0.5501333498646152,0.9582923399845091
UXS1,-0.07015829587649013,-0.06573013658580279,0.5500560613577239,0.9582923399845091
GRAMD1A,-0.09935509087355872,-0.06573482547188286,0.5500275460191115,0.9582923399845091
COTL1,-0.038538205980066444,-0.0657477614454502,0.5499488799400745,0.9582923399845091
ACTRT3,-0.0722689075630252,-0.06577720918613808,0.5497698230099971,0.9582923399845091
CLVS1,-0.029626734414696113,-0.0658881697292176,0.5490953811546838,0.9582923399845091
TMEM252,-0.06605432870822747,-0.06589347795783815,0.5490631266560999,0.9582923399845091
MYOM3,-0.05153410201289818,-0.06592690956976309,0.5488600065608323,0.9582923399845091
UCK1,-0.04256400234512409,-0.06593032346752059,0.5488392668269704,0.9582923399845091
TMEM126B,-0.10121164744967753,-0.06593685143691923,0.548799609887075,0.9582923399845091
FOSL1,-0.08434629665819816,-0.06599685070094105,0.5484351837641562,0.9582923399845091
UBA2,-0.1426421731483291,-0.0660837478142461,0.5479075924459798,0.9582923399845091
CTNNA2,-0.09992182919679499,-0.06611412249462618,0.547723232260828,0.9582923399845091
CDH12,-0.06484268125854993,-0.06614354146091403,0.547544701527089,0.9582923399845091
KRTAP8-1,-0.021965995700605825,-0.0661528927741759,0.5474879584493724,0.9582923399845091
PHF8,-0.08303693570451437,-0.06619083856829994,0.547257735482608,0.9582923399845091
CENPO,-0.09421536056282978,-0.06619994865969875,0.5472024701590809,0.9582923399845091
VAPA,-0.10631229235880399,-0.06625618539433197,0.5468613765064938,0.9581213773162217
TNNI2,-0.0893296853625171,-0.06628983873776138,0.5466573077335874,0.9581110883030948
RBP3,-0.04504592534688294,-0.0663000588722641,0.5465953417180325,0.9581110883030948
IL25,-0.07125268712136018,-0.06635809957936666,0.5462434980952761,0.9576898763451055
BRS3,-0.03650576509673637,-0.06636185480053511,0.5462207376852072,0.9576898763451055
RRS1,-0.04901309360953684,-0.06642219822503954,0.5458550592531634,0.9575687035383633
PRG4,-0.02909908149306234,-0.0664586627774353,0.5456341434972685,0.9575687035383633
WDR83OS,-0.07244479187023646,-0.06646929827572332,0.5455697179150952,0.9575687035383633
SHOC1,-0.09214383427789721,-0.06647375571368558,0.5455427176459228,0.9575687035383633
TRAPPC12,-0.05946843853820598,-0.06654146590534209,0.5451326532607432,0.9574654651236788
FMNL2,-0.06322063709204612,-0.06658101308403863,0.5448932183683158,0.9572479674761513
IL5,-0.09491889779167481,-0.06659356305309495,0.5448172464112836,0.9572479674761513
UPF3B,-0.0904436193081884,-0.066599265759969,0.5447827264552635,0.9572479674761513
KIF20B,-0.10318546023060388,-0.06665615251705508,0.5444384346389238,0.9569565820478898
OSTC,-0.10979089310142662,-0.06666201675958276,0.5444029489235139,0.9569565820478898
TOP2A,-0.08563611491108072,-0.06666684581846266,0.5443737281607199,0.9569565820478898
PPIB,-0.10326363103380887,-0.06667835810269743,0.5443040701121462,0.9569565820478898
CLLU1OS,-0.0719171389486027,-0.06670083417493501,0.5441680853713529,0.9569565820478898
SDHAF2,-0.05628297830760211,-0.06672381502489497,0.544029063772958,0.9569565820478898
CASD1,-0.08088723861637678,-0.06672880475388493,0.5439988809276401,0.9569565820478898
IFT22,-0.0639437170216924,-0.06673516741575582,0.5439603944043708,0.9569565820478898
POU6F1,-0.1534297439906195,-0.06678375522110291,0.5436665399238286,0.9569565820478898
TTN,-0.08018370138753175,-0.0667873803438107,0.5436446186316047,0.9569565820478898
ABL2,-0.07649013093609537,-0.06680897170165964,0.5435140635929384,0.9569565820478898
DPYD,-0.07025600938049638,-0.06682228477782198,0.5434335719298888,0.9569565820478898
HLA-DQB2,-0.050185655657611884,-0.0668397966459967,0.543327702988498,0.9569565820478898
ZNF160,-0.035215946843853825,-0.06684618406698747,0.5432890900004407,0.9569565820478898
GHDC,-0.029489935509087354,-0.06685607789559125,0.5432292828620381,0.9569565820478898
COL14A1,0.003928082861051398,-0.06688444859389962,0.543057802866309,0.9569565820478898
ITGAD,-0.0386750048856752,-0.06689300372772937,0.5430060985720685,0.9569565820478898
HIBCH,-0.05374242720343952,-0.06689782565196215,0.5429769575768816,0.9569565820478898
JAZF1,-0.04184092241547782,-0.06690683574122692,0.5429225077201086,0.9569565820478898
TP53BP2,-0.07463357435997656,-0.06690996184584362,0.5429036166391218,0.9569565820478898
PRRC1,-0.04438147351964042,-0.06691854645543022,0.5428517414125256,0.9569565820478898
NRIP3,-0.062302130154387333,-0.06692676956415465,0.5428020529432188,0.9569565820478898
VCPKMT,-0.04162595270666406,-0.06694167163263501,0.5427120122572622,0.9569565820478898
TBL1Y,-0.12020715262849326,-0.0669446588932184,0.5426939636293637,0.9569565820478898
PPP4R1,-0.047606019151846785,-0.06695517762594884,0.5426304131943065,0.9569565820478898
ABCC11,-0.02157514168458081,-0.06695519672009281,0.5426302978375989,0.9569565820478898
NSMCE3,-0.06150087942153606,-0.06697153248488891,0.5425316101971708,0.9569565820478898
LYAR,-0.07015829587649013,-0.06697354377059359,0.5425194602230629,0.9569565820478898
NUDT12,-0.05726011334766465,-0.06704655805189118,0.5420784784963383,0.9569565820478898
CELA3B,-0.07854211452022669,-0.06706835562021193,0.5419468625415919,0.9569565820478898
VSTM2L,-0.03259722493648622,-0.06707360259158494,0.5419151831275151,0.9569565820478898
NLRP1,-0.07736955247215165,-0.06708609133518759,0.5418397840250179,0.9569565820478898
QSER1,-0.03400429939417627,-0.06708685353153475,0.5418351825339407,0.9569565820478898
TESK2,-0.07400820793433652,-0.06711816139698787,0.5416461889062091,0.9569565820478898
USP24,-0.02679304279851475,-0.06714919690265846,0.5414588713009632,0.9569565820478898
MBLAC1,-0.06621067031463748,-0.06717952415646991,0.5412758590955911,0.9569565820478898
LY6G6C,-0.049521203830369356,-0.06723464847017367,0.5409432847662324,0.9569565820478898
DET1,-0.11743208911471566,-0.06725025124095042,0.5408491688117232,0.9569565820478898
IFT122,-0.07404729333593903,-0.06725243149746801,0.5408360181384683,0.9569565820478898
PSENEN,-0.09628688684776235,-0.06729901620429335,0.5405550702303947,0.9569565820478898
TVP23B,-0.06865350791479383,-0.06730690833543718,0.5405074806405076,0.9569565820478898
CD163L1,-0.02991987492671487,-0.06735271274670762,0.5402313204300132,0.9569565820478898
TRIML2,-0.07625561852648036,-0.06737431859675572,0.5401010802632271,0.9569565820478898
ZNF287,-0.07805354700019543,-0.06749272240980204,0.5393876155022688,0.9566731878390523
FAF1,-0.05835450459253468,-0.06750897184995343,0.539289737581669,0.9566731878390523
MMADHC,-0.08983779558334962,-0.06750984405569704,0.5392844841286609,0.9566731878390523
DYNLT2B,-0.0426812585499316,-0.06751186017296107,0.5392723407859291,0.9566731878390523
HBE1,-0.05329294508501076,-0.06751675171623192,0.5392428789284983,0.9566731878390523
CLEC9A,-0.07078366230213015,-0.06754202632811225,0.5390906620792979,0.9566731878390523
DOHH,-0.04617940199335548,-0.06754688967809867,0.5390613748833659,0.9566731878390523
MMUT,-0.07521985538401407,-0.06754890951928881,0.5390492115873079,0.9566731878390523
STYXL1,-0.06157905022474106,-0.06759331162398043,0.5387818603540456,0.9566731878390523
SPAG11B,-0.06241938635919484,-0.0676256644011959,0.5385871009059343,0.9566731878390523
CXXC4,-0.06581981629861247,-0.06762641143609832,0.538582604263909,0.9566731878390523
TSPAN5,-0.08717998827437952,-0.06763273028115978,0.5385445698538125,0.9566731878390523
C4orf3,-0.12849325776822357,-0.06763974798357868,0.5385023304296761,0.9566731878390523
TRIM35,0.007641196013289037,-0.06769281376487142,0.5381829812699842,0.9566731878390523
LRG1,-0.07463357435997656,-0.06769316109612868,0.5381808913425402,0.9566731878390523
PTGER4,-0.05833496189173344,-0.06777235763264672,0.5377044621638704,0.9566731878390523
GRK6,-0.07011921047488763,-0.0677737873131374,0.537695863427502,0.9566731878390523
AUTS2,-0.06839945280437756,-0.06777723831013559,0.5376751078711285,0.9566731878390523
ADGRD1,-0.056009380496384605,-0.06784822436648949,0.5372482594568248,0.9566585668658305
FBXO48,-0.047097908931014267,-0.06791497517028745,0.5368470307541499,0.9564594630914953
TMEM202,-0.04182137971467657,-0.06791819503785106,0.5368276803715659,0.9564594630914953
ANKRD22,-0.009712722298221614,-0.06793812003568614,0.5367079451146237,0.9564594630914953
GDF9,-0.05137776040648818,-0.06794979525286363,0.5366377913791408,0.9564594630914953
KCTD14,-0.06464725425053743,-0.06796481084576705,0.5365475727403951,0.9564594630914953
SAMD4B,-0.1098299785030291,-0.06796742199050833,0.5365318848855287,0.9564594630914953
ETS2,-0.07099863201094392,-0.06801502853431372,0.5362459027235601,0.9564594630914953
TMPRSS11D,-0.0612468243111198,-0.06801995213753725,0.5362163299391796,0.9564594630914953
C2CD5,-0.051182333398475666,-0.06804365297790667,0.536073986155305,0.9564594630914953
ANXA3,-0.08080906781317178,-0.06807101690236733,0.5359096656568602,0.9564594630914953
TRIP6,-0.030017588430721123,-0.06813298365402332,0.5355376470846382,0.9564368568282857
DDX50,-0.015888215751416846,-0.06821655531360722,0.5350361254458471,0.9557473059549859
ZBTB11,-0.023431698260699633,-0.06827624517105006,0.5346780632153925,0.9554168542199089
AP3M2,-0.09947234707836623,-0.06832304444827789,0.5343974108920203,0.9551214679238882
FYTTD1,-0.060816884893492275,-0.06836215942362124,0.5341628968616549,0.9548794710026922
UGT3A2,-0.11231190150478795,-0.06839404322980258,0.5339717750902796,0.9548794710026922
PXDN,-0.054074653117060785,-0.06840321494364177,0.5339168031733386,0.9548794710026922
ATL1,-0.05372288450263826,-0.06840367711868607,0.5339140331384943,0.9548794710026922
PRPF31,-0.0836232167285519,-0.06840832799450086,0.5338861586245521,0.9548794710026922
TRIM24,-0.047058823529411764,-0.06841220988087571,0.5338628935170404,0.9548794710026922
KCNT2,-0.09544655071330858,-0.06849570020457643,0.5333626370369572,0.9545081728948615
ZFP69,-0.08080906781317178,-0.068553887252694,0.5330141300973359,0.9542579993116078
C7orf25,-0.07852257181942544,-0.06867199492709958,0.532307080974133,0.9538560450132675
MGAT3,-0.05501270275552081,-0.0686750717037789,0.5322886681480169,0.9538560450132675
NCAM2,-0.060074262263044756,-0.06867677053977282,0.5322785016791565,0.9538560450132675
DPEP1,-0.05884307211256596,-0.06868209575568508,0.532246634224474,0.9538560450132675
FAM110A,-0.04743013484463553,-0.06872188864315698,0.5320085334334471,0.9538560450132675
GTF3A,-0.0825874535860856,-0.06874676156780098,0.5318597331671535,0.9538560450132675
ZCCHC14,-0.023588039867109636,-0.06878221555045304,0.5316476683676961,0.9538560450132675
RIPPLY3,-0.030310728942739885,-0.0688234173963918,0.5314012761137835,0.9538560450132675
SAE1,-0.06519444987297245,-0.06883549089052893,0.5313290858610852,0.9538560450132675
NDUFB10,-0.007660738714090287,-0.06887465113169777,0.5310949712005437,0.9537479741978101
MAPRE1,-0.07701778385772914,-0.06890606647094794,0.5309071956237081,0.9536175777358168
AGO2,-0.04895446550713309,-0.06890616000365998,0.5309066366099324,0.9536175777358168
S100A10,-0.09065858901700216,-0.06895536467796172,0.5306125973639642,0.953295207739706
DCAF12L1,-0.10742622630447528,-0.0689806700943881,0.5304614078622896,0.953295207739706
APP,-0.05040062536642564,-0.06898418109309,0.5304404327792196,0.953295207739706
SNAP91,-0.08512800469024819,-0.06904831002601655,0.5300573924093064,0.953295207739706
OIP5,-0.11229235880398669,-0.06906233651890326,0.5299736309417015,0.953295207739706
SLC25A32,-0.06851670900918506,-0.06906409378846454,0.5299631375881712,0.953295207739706
KMT5C,-0.06791088528434629,-0.06906737276000752,0.5299435578257093,0.953295207739706
HYCC1,-0.08755129958960327,-0.06907294368662585,0.5299102929116022,0.953295207739706
ERGIC2,-0.09124487004103968,-0.06907564659484824,0.5298941537798147,0.953295207739706
CEP164,-0.09130349814344342,-0.06909324780418197,0.529789062522542,0.953295207739706
OMG,-0.04612077389095173,-0.06909910832678826,0.5297540735026377,0.953295207739706
RPS14,-0.08075043971076803,-0.06913127000994485,0.5295620794558574,0.953295207739706
DNM3,-0.04285714285714286,-0.06915711580923745,0.5294078142119066,0.953295207739706
ZFC3H1,-0.08891928864569083,-0.06916674996739566,0.5293503167687803,0.953295207739706
TCP10L,-0.08069181160836428,-0.06919273250918132,0.5291952663821468,0.953295207739706
EXOC8,-0.08508891928864568,-0.06923739291436959,0.5289288091679104,0.953295207739706
IL15,-0.056400234512409615,-0.06929491360042024,0.5285857225034712,0.9531694414612356
ZNF426,-0.10140707445769005,-0.06929840896418381,0.528564877716979,0.9531694414612356
FAM124B,-0.041489153801055306,-0.06930984872247767,0.5284966589874065,0.9531694414612356
STARD8,-0.08770764119601328,-0.06932395159797777,0.5284125653454433,0.9531694414612356
MOXD1,-0.059253468829392225,-0.06935714673567867,0.5282146533996608,0.9530191605786886
CERCAM,-0.0680281414891538,-0.06936598686211479,0.5281619541430816,0.9530191605786886
ZNF697,-0.06900527652921634,-0.06939582529208091,0.5279840956711683,0.9530191605786886
TBC1D16,-0.05538401407074457,-0.06943657467840549,0.5277412484818982,0.9530191605786886
SLC24A1,-0.07498534297439906,-0.0694660591416702,0.5275655698074682,0.9530191605786886
TRPM3,-0.0892905999609146,-0.06949072493261291,0.5274186249527524,0.9530191605786886
MED9,-0.07733046707054915,-0.06949196781896465,0.5274112210801223,0.9530191605786886
EFL1,-0.08985733828415086,-0.06950941221500938,0.5273073103242257,0.9530191605786886
UBAP2L,-0.033730701582958766,-0.06953776450554118,0.5271384465657668,0.9530191605786886
PIGP,-0.03654485049833887,-0.06955615081599116,0.5270289537943362,0.9530191605786886
RNF115,-0.037639241743208915,-0.06955955768293423,0.5270086667283419,0.9530191605786886
KIAA0408,-0.06208716044557358,-0.06960383492610756,0.5267450420834304,0.9530191605786886
SYT14,-0.05915575532538597,-0.06962222433345103,0.5266355718401506,0.9530191605786886
