gene,n,median_LFC,mean_LFC,q1_LFC,q3_LFC,pct_depleted,rank_most_dependent,percentile_most_dependent
CUBN,85,0.0001059225299296,0.035288181787392625,-0.110865031160037,0.198673763295319,0.0,10063,39.242799347865464
ZNF354B,85,0.0001315721204731,-0.027362396795565017,-0.154667926573254,0.134615512320731,1.1764705882352942,10064,39.23676106515307
ZSCAN30,85,0.0001374207063294,-0.00622945286494899,-0.134745092046998,0.147474818989296,1.1764705882352942,10065,39.23072278244067
SOX15,85,0.0001601719034335,0.026383463488175034,-0.097744003450643,0.158212583284939,0.0,10066,39.224684499728276
TSN,85,0.0001708690835442,0.013257700733159851,-0.159987138798278,0.0996174747545682,0.0,10067,39.21864621701589
LAMB3,85,0.0001867304178406,0.002418776473288238,-0.116337140279563,0.11248890816158,0.0,10068,39.21260793430349
SNAP91,85,0.0001878280245942,0.00951534866587067,-0.0860328407526201,0.0940263071352393,1.1764705882352942,10069,39.20656965159108
CPA5,85,0.0002023128538996,-0.007308604107447726,-0.141964377096885,0.131506103629538,0.0,10070,39.200531368878686
RBP1,85,0.0002195878345745,-0.028560127182866477,-0.1209001821985,0.0862636467510273,0.0,10071,39.19449308616629
NSUN2,85,0.0002514391533665,-0.03084221603457678,-0.127453586828356,0.14528114248695,2.3529411764705883,10072,39.1884548034539
MYH15,85,0.0002523009244643,0.005193508190761396,-0.116491504871109,0.136673564250956,1.1764705882352942,10073,39.182416520741505
TRIM15,85,0.0002628556363472,0.01685478153089542,-0.0789209349930444,0.160471057777602,1.1764705882352942,10074,39.17637823802911
NKAPL,85,0.0002720142569648,-0.0035788827201347954,-0.156120686995535,0.103990964289504,2.3529411764705883,10075,39.17033995531671
TMEM253,85,0.0003012112684667,0.018445334197167238,-0.151919195317392,0.152787249911679,0.0,10076,39.16430167260431
NRIP3,85,0.0003066819235543,-0.04247752955142197,-0.214978501551361,0.155680362850765,2.3529411764705883,10077,39.158263389891914
GCGR,85,0.0003459897019946,0.013002023207379847,-0.0970846536790012,0.123226972077319,0.0,10078,39.15222510717952
CFTR,85,0.0003814341605862,-0.0012410309287659627,-0.119305043978869,0.0958593160602737,1.1764705882352942,10079,39.14618682446712
ALKAL2,85,0.0003940627451076,0.000918164888838733,-0.195240533727321,0.153892491067536,0.0,10080,39.140148541754726
GABRA2,85,0.0003983995567534,-0.001474037321519001,-0.172165043799213,0.139264795802473,1.1764705882352942,10081,39.13411025904233
LRRC52,85,0.000402336575901,0.024475362511377247,-0.156324725430562,0.149588214226806,0.0,10082,39.128071976329935
MORC4,85,0.0004065421450319,-0.016253435535233434,-0.119899368829925,0.13374095152992,1.1764705882352942,10083,39.12203369361753
GRIA4,85,0.0004067441446388,-0.020575269002399765,-0.142845161515627,0.0975190789794235,0.0,10084,39.115995410905136
GBP4,85,0.0004099700774376,0.0023431028768061118,-0.152611171648423,0.142103123597385,3.5294117647058822,10085,39.10995712819274
ARVCF,85,0.0004656913900056,0.010968620714613048,-0.0962781187225567,0.142568625140854,1.1764705882352942,10086,39.103918845480344
ZNF442,85,0.0004942691402688,-0.0013026965280139929,-0.184461285940558,0.150794551422998,2.3529411764705883,10087,39.09788056276795
STAT5A,85,0.00049765614981,-0.017123740336319186,-0.14463556944552,0.160440837704636,0.0,10088,39.09184228005556
APOD,85,0.0004985839861358,-0.04975373265048854,-0.205970775324617,0.149008059648259,3.5294117647058822,10089,39.08580399734316
PGM2,85,0.0005404663437677,-0.016160865382406284,-0.144279503951059,0.11213560705413,1.1764705882352942,10090,39.07976571463075
ZNF621,85,0.0005502347660084,-0.040158153209559094,-0.16097375843518,0.0777699883870545,1.1764705882352942,10091,39.07372743191836
LRRN1,85,0.0005772476895802,0.005995333141600399,-0.0909310880764857,0.151487016265356,0.0,10092,39.06768914920596
SP140,85,0.0005801272739432,0.008714960987276915,-0.10787927999504,0.161083600162556,0.0,10093,39.06165086649357
PRSS21,85,0.0005954310745751,-0.044248760464064806,-0.143641202720143,0.117762516864065,1.1764705882352942,10094,39.055612583781176
GPX7,85,0.0006205543880278,0.02278884328377863,-0.151028253492242,0.197385770538318,0.0,10095,39.04957430106878
ISOC2,85,0.0006580773404283,-0.015741496664868713,-0.14184091495885,0.0859333285530563,0.0,10096,39.043536018356384
SSTR1,85,0.0006657145254445,0.0074605983085001045,-0.125847659739798,0.141657221248453,2.3529411764705883,10097,39.03749773564398
LRRC42,85,0.000727017333158,0.0010294488620664073,-0.143476658624555,0.127567169079236,0.0,10098,39.031459452931585
ITIH2,85,0.000727554599787,0.0019917509603303647,-0.141292763879025,0.0940387108210573,1.1764705882352942,10099,39.02542117021919
PRAM1,85,0.0007409121246275,-0.017046421526077007,-0.158042717550653,0.120709239591909,0.0,10100,39.019382887506794
OGN,85,0.0007899195794665,-0.00607198241972934,-0.163662049580791,0.145358989622114,5.88235294117647,10101,39.0133446047944
PGC,85,0.0008204848484914,-0.03030716163809485,-0.136465308600518,0.119452917053985,2.3529411764705883,10102,39.007306322082
DLEC1,85,0.0008898937029822,-0.0036059416285967125,-0.114218052191593,0.136578414877251,0.0,10103,39.001268039369606
TBX6,85,0.000912961417852,-0.010164504057684305,-0.0994618771831315,0.113232105706379,0.0,10104,38.9952297566572
ZNF250,85,0.0009265976668479,-0.03365466241459171,-0.156365596049467,0.131303126674888,1.1764705882352942,10105,38.98919147394481
RAB40C,85,0.0009292696251925,-0.04165860627660479,-0.180004439681022,0.0678037053678292,5.88235294117647,10106,38.98315319123241
FAM3D,85,0.0009415404462262,-0.020246695571129226,-0.156545142981424,0.130585187895213,1.1764705882352942,10107,38.977114908520015
TTC8,85,0.0010370924174536,0.024761039842469617,-0.105047247554769,0.14137089987235,0.0,10108,38.97107662580762
PPP4R4,85,0.0010442355100342,-0.018892371729269587,-0.128623503443222,0.109560824973603,0.0,10109,38.96503834309522
PTGER1,85,0.0010475386620974,0.004896188444788331,-0.128458790201979,0.112148326105344,0.0,10110,38.959000060382834
BICD1,85,0.0010619235719457,0.02174345694431593,-0.196912932387521,0.141102824656281,0.0,10111,38.952961777670424
PRPSAP1,85,0.0010713686082916,0.017775094296266156,-0.117878751795135,0.136083245248021,1.1764705882352942,10112,38.94692349495803
ETV3,85,0.001073936360526,0.018413711041187948,-0.188132401874131,0.179661860169874,2.3529411764705883,10113,38.94088521224563
NCF2,85,0.0010971672368712,-0.007442194353956869,-0.141933665427111,0.16507519945471,2.3529411764705883,10114,38.93484692953324
SNX4,85,0.0010993754268121,0.004924350907407755,-0.131499441384145,0.105820952825746,0.0,10115,38.92880864682085
EHHADH,85,0.0011015223318798,-0.0022025163272382468,-0.110749103826073,0.0655472401105529,0.0,10116,38.92277036410845
CCDC71,85,0.0011249897962344,-0.011246582149838435,-0.133492241531261,0.130643050724151,0.0,10117,38.916732081396056
KPTN,85,0.0011259853691074,0.007041243020708144,-0.128903663084487,0.0998574836854074,1.1764705882352942,10118,38.91069379868366
CELF6,85,0.00113675092299,0.008765144621014983,-0.125052811308017,0.137915162559342,0.0,10119,38.90465551597126
TEX44,85,0.001175508398358,0.030832959286958617,-0.10812914654001,0.160977615831509,0.0,10120,38.89861723325886
BIN2,85,0.0012122959706819,-0.04116959246023203,-0.151511847010739,0.0935810572224976,2.3529411764705883,10121,38.892578950546465
CCDC88A,85,0.0012222593102903,-0.04554631443678339,-0.119767674682157,0.109173173841709,2.3529411764705883,10122,38.88654066783407
OARD1,85,0.0012265189835116,0.014651722960715107,-0.13163612828706,0.147865352028446,0.0,10123,38.88050238512167
TLR5,85,0.0012282558034015,-0.026671115851934955,-0.172992725863481,0.136075731109203,1.1764705882352942,10124,38.87446410240928
CDYL2,85,0.0012669325182817,0.002091412921901859,-0.151858311759199,0.11523989303699,0.0,10125,38.86842581969688
PHYHD1,85,0.0012960516460009,-0.022041352382341034,-0.148453851998445,0.102363868396086,1.1764705882352942,10126,38.86238753698448
PCP4,85,0.001313344119073,-0.022821327856524676,-0.12303669497049,0.110346250901874,3.5294117647058822,10127,38.85634925427208
LLGL2,85,0.0013200253750176,-0.006184100711099145,-0.123473447952128,0.11913483333426,2.3529411764705883,10128,38.850310971559686
CTNND1,85,0.0013436876675945,0.012445711551137228,-0.126448967543442,0.17982200524114,1.1764705882352942,10129,38.84427268884729
ASB10,85,0.0013676147650983,0.011449026784497104,-0.149750127102882,0.14058552597411,0.0,10130,38.838234406134895
ZNF763,85,0.0013758646380901,-0.00012521039238284757,-0.153799755467682,0.155867093523261,1.1764705882352942,10131,38.832196123422506
GPR150,85,0.0014110167182272,-0.005450101083671514,-0.125446702356101,0.121970133392062,1.1764705882352942,10132,38.82615784071011
BOLL,85,0.0014439544852799,-0.02390826103909497,-0.146852420254378,0.12444201173914,1.1764705882352942,10133,38.8201195579977
CILP,85,0.0014583951682548,0.005568222164105305,-0.126393264098199,0.0974109639995249,0.0,10134,38.814081275285304
TMEM176B,85,0.0014823497047291,0.0010005524411111544,-0.160344824030268,0.133494596437766,0.0,10135,38.80804299257291
MYO18B,85,0.0014936096094782,-0.01829821874995853,-0.134249220005544,0.13145917500624,0.0,10136,38.80200470986052
CCDC68,85,0.0015626535097275,-0.026512454325206294,-0.203613794619339,0.157317344798811,1.1764705882352942,10137,38.79596642714812
RDH11,85,0.0015857776077001,-0.03851867985735935,-0.248829772140088,0.145641826969867,3.5294117647058822,10138,38.78992814443573
RNF138,85,0.0015948630267441,0.016605506907044047,-0.182760814765112,0.238355392670821,2.3529411764705883,10139,38.78388986172333
KCNK17,85,0.0016024876844989,0.03181943999995551,-0.0992151515654913,0.150625441027321,0.0,10140,38.77785157901093
XK,85,0.0016132423049905,0.0364554108651626,-0.0892742075685424,0.1605520810913,0.0,10141,38.77181329629853
LRRC3B,85,0.0016539457931301,-0.006267833917090608,-0.149751215263278,0.123096744262759,2.3529411764705883,10142,38.765775013586136
ATRAID,85,0.0016541367585956,0.024366977011538542,-0.114042630601112,0.164323293964964,0.0,10143,38.75973673087374
POSTN,85,0.0016727465802438,0.006049852585118374,-0.109105908738253,0.115989217519577,0.0,10144,38.753698448161344
S100A8,85,0.0016862142896229,-0.01992315902191843,-0.130947077470464,0.122119450413273,2.3529411764705883,10145,38.74766016544895
MPPE1,85,0.0016877050485832,0.02711251193801748,-0.187906339198103,0.163735751157773,2.3529411764705883,10146,38.74162188273655
CFAP119,85,0.0017299408357594,0.011501083317622887,-0.105593122138417,0.116362201074427,0.0,10147,38.73558360002415
SLC35F6,85,0.0017359756403914,0.023662012184973488,-0.0998446900594769,0.185382751156789,0.0,10148,38.729545317311754
TNFRSF19,85,0.0017400358648988,-0.04225901211891852,-0.23517295767723,0.0998750353062854,1.1764705882352942,10149,38.72350703459936
IGF2BP2,85,0.0017404298500452,-0.013502077398984009,-0.13437086584742,0.105022552480229,0.0,10150,38.71746875188696
C3orf33,85,0.0017645958014104,0.0269731790120539,-0.150339409449193,0.146545521744409,0.0,10151,38.711430469174566
SFXN4,85,0.0017709945603458,-0.015689349593666847,-0.125491367837357,0.115418155262052,0.0,10152,38.70539218646217
AQP2,85,0.0017718380166369,-0.009018861236601653,-0.101598471763368,0.117165370899286,1.1764705882352942,10153,38.69935390374978
GP9,85,0.0017759326102653,-0.02732440613877008,-0.0840280474951615,0.0982056490669238,1.1764705882352942,10154,38.69331562103737
CRISP1,85,0.0018185306245418,-0.01448627240722222,-0.158930100427256,0.134645043597037,1.1764705882352942,10155,38.687277338324975
ATP2B4,85,0.0018250563201778,-0.022892917357158395,-0.122371268211716,0.147056410635633,1.1764705882352942,10156,38.68123905561258
STAT5B,85,0.0018276010474843,0.014886086709114397,-0.114388614022322,0.129868251958166,1.1764705882352942,10157,38.67520077290018
VSIG1,85,0.001836138547958,0.0019200965349177189,-0.0915340309284176,0.113009679407517,1.1764705882352942,10158,38.669162490187794
TMEM80,85,0.0018362013521681,0.011992753241468554,-0.117083247104094,0.116478178856777,0.0,10159,38.6631242074754
CDR2,85,0.0018402506259236,-0.005300676545834463,-0.149292951199283,0.151261916282438,0.0,10160,38.657085924763
PEA15,85,0.001856620128167,0.020279825934059286,-0.13538148403926,0.167940500254379,0.0,10161,38.65104764205059
CADPS2,85,0.001871354069204,0.010551698292294099,-0.113148887369983,0.13512805104644,1.1764705882352942,10162,38.645009359338204
SVIL,85,0.00187432755769,-0.006277217748659775,-0.117143142373465,0.105124563180589,0.0,10163,38.63897107662581
ATAT1,85,0.0018763384774127,0.009459718113576513,-0.160088355102004,0.182467507135653,1.1764705882352942,10164,38.63293279391341
SLC36A1,85,0.0018817493106159,-0.012751568730375753,-0.0876058293812932,0.0887587847319796,0.0,10165,38.626894511201016
TPRA1,85,0.0018845917623313,-0.01970273948306191,-0.178605945524372,0.129524590895854,1.1764705882352942,10166,38.62085622848862
NLRP12,85,0.001908653014083,0.0138669026358387,-0.103907797856579,0.171111310018747,0.0,10167,38.614817945776224
CELF3,85,0.0019125165610495,-0.029692588078857732,-0.156878902324006,0.13568172971426,2.3529411764705883,10168,38.60877966306382
SCAPER,85,0.001915115527158,0.012369695320309002,-0.13694577923359,0.146269495802162,1.1764705882352942,10169,38.602741380351425
FBN3,85,0.0019172421982247,0.02520947637276295,-0.10906493516138,0.138665868220047,0.0,10170,38.59670309763903
UBXN2B,85,0.0019341209682742,-0.03635385478255141,-0.173140232341792,0.146579409046672,2.3529411764705883,10171,38.59066481492663
ADGRF4,85,0.0019476604036606,0.014477828808662926,-0.145746278819577,0.141888071714855,1.1764705882352942,10172,38.58462653221424
SPTBN2,85,0.0019548876950211,-0.03196616552338048,-0.19419656617341,0.0908399346215162,1.1764705882352942,10173,38.57858824950184
PITX2,85,0.0019576180317116,0.01378073268334257,-0.104758646892126,0.12708992654685,0.0,10174,38.57254996678945
EXOC6B,85,0.0019789817028346,-0.0038789462427478195,-0.128682580339094,0.124249063494433,0.0,10175,38.56651168407706
RGS14,85,0.0019807078820576,0.03214505138178648,-0.100312216410746,0.156320581250027,0.0,10176,38.560473401364646
GXYLT1,85,0.0019866351299585,-0.010773914794050427,-0.134510324421899,0.123121345121974,0.0,10177,38.55443511865225
CLEC4F,85,0.0020305698955761,0.019588221131427008,-0.0988505526075619,0.10606750525273,0.0,10178,38.548396835939855
CACUL1,85,0.0020492579786684,-0.016766697032515432,-0.146217296538555,0.112610125175182,0.0,10179,38.542358553227466
MFSD14A,85,0.0020653873470643,-0.002333420051969884,-0.13404064247974,0.114895831985321,2.3529411764705883,10180,38.53632027051507
PGLYRP1,85,0.002101362864407,0.01101695820659938,-0.0844202521460565,0.0835006384969019,0.0,10181,38.530281987802674
CALHM1,85,0.0021062078574479,0.019204924104799428,-0.0908550240616757,0.142778388734909,1.1764705882352942,10182,38.52424370509028
DNAI4,85,0.0021105356465751,-0.0033526798080250092,-0.123887370425639,0.111230080410135,1.1764705882352942,10183,38.518205422377875
LTB4R,85,0.0021299279742475,-0.05186808935072183,-0.16569337602071,0.09264090748986,2.3529411764705883,10184,38.51216713966548
CBLIF,85,0.002165479453269,-0.014400895410623237,-0.131262691212619,0.102191478428351,0.0,10185,38.50612885695308
RWDD2B,85,0.0021661714568497,-0.066091342996319,-0.243684680064794,0.135957028085154,0.0,10186,38.50009057424069
NEIL2,85,0.0022186275519809,-0.013501331474557312,-0.141951445938732,0.107797273722016,1.1764705882352942,10187,38.49405229152829
TNS1,85,0.0022268397846048,0.004486534292139989,-0.157377407818941,0.170478973155406,1.1764705882352942,10188,38.488014008815895
TAS2R31,85,0.0022522113906505,0.0196310315974802,-0.10290787681379,0.165707600424868,0.0,10189,38.4819757261035
SMIM14,85,0.0022982233687474,-0.04216552847997458,-0.177878353193143,0.111478121053083,0.0,10190,38.475937443391096
SP8,85,0.0023244958607501,-0.011559639790123099,-0.112162771252928,0.06988148210918,0.0,10191,38.4698991606787
UBE2O,85,0.0023307287802999,-0.01092060496378308,-0.167267053083592,0.163467489275667,0.0,10192,38.463860877966304
GIGYF1,85,0.0023679957523527,-0.01329260271923324,-0.124769028847304,0.134886231111749,0.0,10193,38.45782259525391
CFAP45,85,0.0023888703867719,-0.014894085472671487,-0.125752328920417,0.123607192529399,1.1764705882352942,10194,38.45178431254151
PTPDC1,85,0.0024199313496792,0.025568328141195022,-0.123994672999542,0.175788959936787,0.0,10195,38.44574602982912
ENPP5,85,0.0024415573993985,-0.0069879265055530545,-0.172509047582275,0.164061716684888,0.0,10196,38.43970774711673
COL23A1,85,0.0024439685160366,0.014334793972463455,-0.129293154204282,0.139105652123035,0.0,10197,38.43366946440432
ADPRS,85,0.0024537109288771,-0.00036037107049205074,-0.14644408608225,0.187457857203495,3.5294117647058822,10198,38.42763118169192
ZC3HAV1L,85,0.0024708567364987,0.020118006193296494,-0.0888427250527736,0.117191181584424,0.0,10199,38.421592898979526
WBP2,85,0.0024745376458559,-0.05009964881166692,-0.148044893120349,0.0966837592370281,1.1764705882352942,10200,38.41555461626713
CCNYL1,85,0.0025032929240741,-0.008144911638748168,-0.230767454397453,0.175900639542358,4.705882352941177,10201,38.40951633355474
MYOM3,85,0.0025137454195404,-0.0027148390530873953,-0.1456152726493,0.125935487381746,0.0,10202,38.403478050842345
C6orf118,85,0.0025256429703552,-0.005020306740658883,-0.0964920473860007,0.151306743290719,2.3529411764705883,10203,38.39743976812995
ITGAV,85,0.002573314492353,0.008911291940139203,-0.0922147509404263,0.158210047382335,1.1764705882352942,10204,38.39140148541754
COL8A2,85,0.0026133256735616,-0.01105949797743208,-0.129598512510827,0.123648944307772,0.0,10205,38.38536320270515
CYP4F12,85,0.0026291325286187,-0.021401197083948165,-0.152845319415737,0.10920631408023,3.5294117647058822,10206,38.379324919992754
